respondent_id,h1n1_vaccine,seasonal_vaccine
33304,0.11331783217707145,0.4357536212337745
33305,0.1901987142318661,0.2644122300829346
33306,0.008123050821719352,0.016498092392446408
33307,0.10498922259556265,0.1078642316287746
33308,0.008687087613217712,0.2820986452494669
33309,0.08362755716111595,0.38184037293493445
33310,0.04743909509753536,0.035814695667504025
33311,0.13126731153459265,0.47817960246711405
33312,0.009233428234450123,0.06276704286623876
33313,0.12691128656023373,0.43016924146596436
33314,0.08434417288683121,0.3160617293448877
33315,0.07699845323537027,0.2275882862667097
33316,0.058115188389372255,0.22940644753052966
33317,0.021749467309138276,0.4844865565319899
33318,0.19922761595223387,0.6368388525417179
33319,0.19191476025126858,0.4577948413518466
33320,0.09275609127681192,0.20016601265625192
33321,0.050964253423343715,0.1460227381489095
33322,0.1306918834987523,0.1810660484333922
33323,0.057158482106981996,0.1229900802807197
33324,0.09542706884642517,0.2050805716286163
33325,0.17105668493132603,0.16852902091882857
33326,0.19660165084401868,0.22410489666341205
33327,0.054845983118052596,0.046535460560479
33328,0.2308085520773165,0.38661055767361757
33329,0.11366740818864791,0.2586424006436242
33330,0.1520851767732872,0.8089304914356162
33331,0.14683187574584833,0.5417219443494283
33332,0.1883472901179639,0.15466028079381544
33333,0.02831773147257777,0.04051642554830951
33334,0.11622585677401667,0.29828830459709127
33335,0.5495753850206578,0.7345355121884868
33336,0.10139757265785468,0.5617605947716713
33337,0.17510004716696226,0.6096511451434885
33338,0.027332063505475967,0.2122492773958292
33339,0.055334739954451914,0.11629803575763858
33340,0.051968298665616544,0.07822539230658568
33341,0.12360980272741531,0.3278055477373716
33342,0.7104578864831623,0.6686143706084479
33343,0.1739504393223609,0.9333842882555474
33344,0.38357152784253323,0.4935714103059778
33345,0.12202193767231007,0.21337998517601786
33346,0.05544726326192688,0.7691992166390125
33347,0.7919627997809671,0.8106483772916588
33348,0.16135475281055378,0.41194892173385417
33349,0.13876984174902798,0.4384273804892641
33350,0.08439329220443016,0.29613831824352177
33351,0.21122925306371945,0.512581589095127
33352,0.11172018673187412,0.2382485858445039
33353,0.06438480412582097,0.2022951147725934
33354,0.6329487231922282,0.8423876367992124
33355,0.5413008246787799,0.849309773759216
33356,0.09925689563507334,0.3426976170915439
33357,0.8045237982848478,0.8642030999181023
33358,0.45352369683256555,0.7977392899758812
33359,0.16004329757282046,0.8808745008194924
33360,0.025715183552856614,0.02145993768464768
33361,0.48973280893506943,0.2983869823894182
33362,0.01800997169547185,0.033539066672456694
33363,0.08684216791861288,0.9278621443657227
33364,0.08604488199338871,0.5004644715249296
33365,0.6667369798866264,0.8379203421964229
33366,0.07556884609039169,0.616298798387398
33367,0.23947953960156407,0.7443152998418499
33368,0.1526982401926712,0.4984706658305594
33369,0.10228698628902178,0.6591650024844165
33370,0.11597671456070174,0.4524832925329714
33371,0.7878510386976908,0.8856838859301995
33372,0.11130987017850341,0.7325863663957931
33373,0.1312132261645864,0.3953050081336325
33374,0.029330484513344794,0.050286743811066396
33375,0.05756309334703208,0.17882987683049098
33376,0.0537935342824579,0.29176868463185945
33377,0.25580275565830457,0.7459596041743144
33378,0.107170056391025,0.32431980726143017
33379,0.2482467520979418,0.7654024059004997
33380,0.39128550155800335,0.619763884459131
33381,0.3097115679042837,0.5725747353315126
33382,0.2980897486748815,0.3236348451922584
33383,0.03486110222227252,0.34604323278993815
33384,0.05245485128535993,0.7006059979105455
33385,0.15995647547961794,0.43747809099114554
33386,0.085870782250594,0.14862251742320934
33387,0.011730064486926898,0.05579284268915513
33388,0.13334704753524101,0.5680601068645512
33389,0.09230504713589346,0.4878941186941523
33390,0.10386658505780609,0.9298453216738455
33391,0.22837435791215782,0.4072364221172769
33392,0.5439276972361271,0.8538143529571228
33393,0.2122134398784348,0.6263999528987303
33394,0.08446410701199092,0.3505618692126467
33395,0.2639104444369915,0.3073914988222698
33396,0.15836096981316844,0.12387893259386308
33397,0.03404263753010275,0.07662923768352298
33398,0.6217802760187909,0.08460906279258314
33399,0.14305709820307982,0.4065325998062528
33400,0.3340285509275512,0.8028580580503748
33401,0.010751693433380697,0.09237834247581495
33402,0.7015440047046584,0.782253388723266
33403,0.06961103423349266,0.13166306303113048
33404,0.017968589157629503,0.04771725926096478
33405,0.23701382353075148,0.38927040316988737
33406,0.3167201943700411,0.662096270606283
33407,0.8312879406179424,0.8268246484586458
33408,0.020388183151536194,0.05849536687364777
33409,0.10616395396072499,0.33526762668076815
33410,0.013215951966254223,0.09395830376489321
33411,0.07846877208278955,0.15738091564389378
33412,0.5575326831620756,0.8151836815262336
33413,0.12952765982072592,0.4193651510658137
33414,0.25251491931660036,0.6150430326592475
33415,0.36518564456477814,0.5925037840800516
33416,0.0682902788000517,0.23952608814572746
33417,0.3804306058949408,0.6305919039882953
33418,0.022878626962870956,0.08301357311698948
33419,0.7445127631794819,0.950684460854162
33420,0.32684970438758826,0.32151932212208395
33421,0.1264310453642862,0.9238498859446249
33422,0.1599651618565262,0.9466932991813996
33423,0.0796576671041599,0.13830296039931428
33424,0.04165081065190255,0.17831077848139953
33425,0.027817870927489052,0.10366630325804159
33426,0.08586057233621612,0.2810978831851441
33427,0.03932301922203728,0.45133720274905664
33428,0.0384816171959331,0.1313027194344762
33429,0.11181728883608788,0.7329700511763344
33430,0.35997791602278695,0.36893051667116733
33431,0.42626850232950403,0.8442650602659363
33432,0.21047643376540298,0.494673435717173
33433,0.9154983989324258,0.9609363127434517
33434,0.07694586812461679,0.8023454478408585
33435,0.6144644213401057,0.7656972728650855
33436,0.1325328079212528,0.4639807938334334
33437,0.12689619527829946,0.6009705202132639
33438,0.031764426706174485,0.4147162309738819
33439,0.06929197168766929,0.028105178514227936
33440,0.07919882667746383,0.6928626597382035
33441,0.14766310375486896,0.4587663334725132
33442,0.15609309456792148,0.7708108880486749
33443,0.0857991109627366,0.1860132074455931
33444,0.09952183202258141,0.7992129530419166
33445,0.08423757910634631,0.3182299092197372
33446,0.6491124153899672,0.7618720193184775
33447,0.2804590452163752,0.7977277970751474
33448,0.16039315143441027,0.9619134964454539
33449,0.057032931564776214,0.18646585899946397
33450,0.0855906564578059,0.2931649873456911
33451,0.08322209138651177,0.33345364079106976
33452,0.0845165041262869,0.8955890554454824
33453,0.22929817143604456,0.36712645456618626
33454,0.6813033799539628,0.9407421675867064
33455,0.17651753100331524,0.9526504537064902
33456,0.20066122643404263,0.37094965800415275
33457,0.12265291912809105,0.5943730257460919
33458,0.4764518887769968,0.5902345110252998
33459,0.10625306944647575,0.5122086362645282
33460,0.08131056627330895,0.32666422638749404
33461,0.2056264549627468,0.8176115884007468
33462,0.37788223313607133,0.6669519566859317
33463,0.010120469800714333,0.07496593506562713
33464,0.06764811009580982,0.47825671218603083
33465,0.2280962808993756,0.61814997399014
33466,0.3032294567702778,0.3845559119907931
33467,0.7486498138454526,0.8895503288545067
33468,0.24816354734674434,0.6080421138205981
33469,0.13703744654596475,0.8942442903255132
33470,0.0791637140630436,0.19431403085653212
33471,0.031300348132205974,0.15908234629949136
33472,0.6891602009569822,0.9033305700431898
33473,0.3346381333023147,0.7046212614642919
33474,0.11856068964817255,0.32038270666644364
33475,0.01869847150611605,0.23244690379994679
33476,0.048077760939914733,0.11219270292384177
33477,0.6363273865941639,0.14307573113088887
33478,0.20716413231607395,0.7314407640244673
33479,0.3126259322617784,0.6134419918884142
33480,0.011191649618992867,0.05524145656015196
33481,0.3700365992913858,0.9625994660764238
33482,0.06099069160407889,0.14200701293058138
33483,0.005727555097100978,0.025611878096501183
33484,0.054416471324956556,0.14174257035529086
33485,0.05942319103255302,0.19962605636498326
33486,0.3527114596590056,0.5921826012801849
33487,0.079024733571425,0.3087629642451347
33488,0.6109686480985809,0.9014323023526806
33489,0.046580778007575666,0.49443010591833586
33490,0.30992612914761697,0.7162800709213767
33491,0.010614089422239962,0.8033811059627236
33492,0.11402818373395447,0.4539398848505603
33493,0.1815832272622666,0.5944379982366422
33494,0.949686707863163,0.9778004737430009
33495,0.14210751981465727,0.46706537198508913
33496,0.13005838297147146,0.6477811745313011
33497,0.1411907091494276,0.4706604698686027
33498,0.09366447901586344,0.15271471387628693
33499,0.09290221749594064,0.8367047510237229
33500,0.11880506277496035,0.35644107913775824
33501,0.03827271572739769,0.10980303153203634
33502,0.021905464914073868,0.138830914453617
33503,0.26896429284435075,0.2139950757997495
33504,0.019567365554975073,0.050856618471998745
33505,0.2808820099468974,0.34677529445934013
33506,0.18464077399411943,0.08115122218362354
33507,0.13505565254047408,0.4510040196692641
33508,0.2625191601947356,0.6574798432509993
33509,0.26134687931993406,0.37909913844333176
33510,0.5708911602676888,0.5690235906128388
33511,0.47466445827206916,0.7973068886120904
33512,0.20205231529110174,0.8057662971877415
33513,0.02166771849425923,0.6147793016159796
33514,0.1813872823168338,0.8481925897253078
33515,0.28855237934587663,0.7206265506717311
33516,0.012961036774768318,0.1667943722184026
33517,0.14178097925011787,0.7895579904529292
33518,0.045278176676149404,0.6116893905860666
33519,0.20332443195725647,0.22948389110852754
33520,0.059771749481943845,0.45876769218108077
33521,0.09875216139971041,0.08076802993551149
33522,0.03797640883430194,0.10352263604803469
33523,0.05881823530668835,0.02747959660834816
33524,0.10384258858249962,0.18757125996373622
33525,0.12129228034617892,0.33043177623850656
33526,0.317161042255129,0.5620525351346285
33527,0.7265127244420045,0.928154080344282
33528,0.08411161617603231,0.7494899684470656
33529,0.07966233214284711,0.16072844184067756
33530,0.057053313151706225,0.14435761874423908
33531,0.20842469447851042,0.26472301247282826
33532,0.03962170335519398,0.10718957673708092
33533,0.010478928070462629,0.026524761950807753
33534,0.016333429382516463,0.02845838015010175
33535,0.1567667146781051,0.32273107267646084
33536,0.16188866957638898,0.6210058884683611
33537,0.2585158918757027,0.6576815296757834
33538,0.06359028033384095,0.015471023320366433
33539,0.08511368067257435,0.12424231774394426
33540,0.04064038339216257,0.18110846243202708
33541,0.16867467467173966,0.28394429432845225
33542,0.08979126258628996,0.21378628853568357
33543,0.11132194738468858,0.15105111922248896
33544,0.07068194340335741,0.1108337195702141
33545,0.19800912146793645,0.5753914078064989
33546,0.18828907078632554,0.9371077012103886
33547,0.07822855803165368,0.3623537214926488
33548,0.10113911371023972,0.2950043618136968
33549,0.0560274124042317,0.09810883820695156
33550,0.055186413180202,0.6666145665443134
33551,0.027026766851501516,0.5135431398546774
33552,0.24834907438995157,0.7189985843668906
33553,0.05961214548916513,0.1217438459758758
33554,0.05839587974765142,0.4871200653687906
33555,0.30681288828629916,0.6436230237743013
33556,0.05846103321880942,0.7770106066370999
33557,0.23700059324431022,0.8569896942127797
33558,0.08024652264234447,0.25422396874417547
33559,0.08294743329484781,0.4885726277810948
33560,0.09555854676897571,0.470014846399092
33561,0.11376756254158495,0.3233314397706118
33562,0.205872663158644,0.5891056229126911
33563,0.009071300086823301,0.33752525009301476
33564,0.16353019579811892,0.6994229598477958
33565,0.11075006890875946,0.35309359232511467
33566,0.23737651386576103,0.5945026729696802
33567,0.11702900210331436,0.268427409028808
33568,0.11777345135377343,0.07545281618829996
33569,0.10121686219477968,0.41579381991415193
33570,0.40347198043132504,0.8560254873319756
33571,0.29081309181064724,0.4739063017231512
33572,0.07083027191633626,0.429255389513511
33573,0.03440159809936133,0.03269548033695087
33574,0.2301285108643791,0.20674874134602428
33575,0.10282301524005169,0.31831807036917775
33576,0.4491522851688542,0.7784349811435417
33577,0.2343243054064848,0.1741806710131224
33578,0.16099775673704422,0.15639518066884642
33579,0.09943827285399227,0.33546485282539573
33580,0.025212569642550357,0.3291115513731371
33581,0.18511919819084094,0.7535160414791707
33582,0.33504945159553184,0.6834393143751831
33583,0.4000133479111953,0.4404843009995211
33584,0.7413158582823384,0.6578580774170191
33585,0.6643992301002611,0.8264402391076948
33586,0.05281623872863419,0.05671582375801139
33587,0.10946315704925734,0.37427089483027154
33588,0.019941289458332144,0.025921327157042272
33589,0.05036188203088517,0.06408198455001286
33590,0.04674654546937514,0.21739833865663538
33591,0.16549623268319424,0.20592638118391152
33592,0.009717415770261997,0.08750629405071815
33593,0.3434586186079247,0.1172031775591041
33594,0.19209774883984937,0.43133033974690294
33595,0.10631727537827147,0.7703409055629669
33596,0.028898372922697493,0.6469213233012258
33597,0.5751263595460416,0.8176547566191529
33598,0.5922560153553417,0.8536878995161571
33599,0.03903856124992226,0.6558814120378543
33600,0.09611051143456921,0.18604179139568944
33601,0.617351953381078,0.3891570099347128
33602,0.36058916580169753,0.45333816555649326
33603,0.05934331237351785,0.6799672886765046
33604,0.42828951937429854,0.7894137405028616
33605,0.10288092885555199,0.11127992791846517
33606,0.5219040326534796,0.8388615823653564
33607,0.758598921831392,0.9288329806548787
33608,0.03417999851342715,0.23483828063928464
33609,0.10821552357715501,0.5259539656896841
33610,0.11559140928195649,0.7703445372102846
33611,0.49991059644895464,0.05610538137138967
33612,0.18122480286461537,0.5286522930302179
33613,0.5377505922061642,0.6526868602819053
33614,0.6598491062734252,0.3388301001812872
33615,0.013537476040100136,0.3490618883031446
33616,0.4514331381612408,0.8022916803517822
33617,0.06207476558391275,0.06024005742343453
33618,0.07418652233583622,0.7471651946448006
33619,0.09080833158625529,0.6138012698375483
33620,0.014917462349479278,0.01682817741360554
33621,0.1352552332256188,0.7729561937128103
33622,0.586224990041715,0.8704933813237486
33623,0.08640237902829866,0.6187588770273239
33624,0.024679236814980913,0.09783064880917221
33625,0.05032646510164458,0.28029696964628176
33626,0.2718017014316362,0.3703946866672925
33627,0.10835022144610722,0.41354071974021545
33628,0.10821015484616739,0.902607139109736
33629,0.18208155445174665,0.270109840341196
33630,0.05450857305656126,0.8067589017996554
33631,0.08443251224279119,0.4779289931364317
33632,0.10439555499755931,0.2861363539337401
33633,0.07488057716672461,0.07878449445782028
33634,0.18190453944140486,0.265332834444173
33635,0.041363241442852826,0.06904837524072306
33636,0.12242707331487328,0.8970166592452626
33637,0.3600138400714194,0.8388930680323627
33638,0.022869749781419323,0.2384249239590267
33639,0.11325471095627368,0.9133041016886765
33640,0.5837929396450756,0.7369737004779466
33641,0.325141126788376,0.1819239657810829
33642,0.14698494895252995,0.3077707270814611
33643,0.09748133987933572,0.24837410547134026
33644,0.4592600502930437,0.7621430037547654
33645,0.3311220634293226,0.945768754833727
33646,0.024415107583219745,0.05878458542365135
33647,0.58890964452908,0.29809400368251504
33648,0.5809779856900298,0.9064623818443627
33649,0.1155562182291797,0.17125588671385822
33650,0.5702123272166959,0.22628489413251865
33651,0.25406888971651176,0.707930080998583
33652,0.017884649779479806,0.027795486502815842
33653,0.08449850687385546,0.23604201512107476
33654,0.14345374002209788,0.6488065733628655
33655,0.05801531460572072,0.11667183310308935
33656,0.025096713529596085,0.07568760936798659
33657,0.10867931065061225,0.16046196095342816
33658,0.8269107338685104,0.9456820666970321
33659,0.19787571985919292,0.25847018356525087
33660,0.3188757384882226,0.7270100900231802
33661,0.24425190855364692,0.7931953434148178
33662,0.7840367759716904,0.9306459365385903
33663,0.10996052180798044,0.3470518182873227
33664,0.07838030794039666,0.186583492149527
33665,0.2511946611408938,0.8196055351340554
33666,0.08264195319600268,0.2878093914615167
33667,0.04593184589715156,0.5375610022528601
33668,0.6918313779459963,0.875959034438579
33669,0.23019838846938095,0.6557510833051179
33670,0.1219068011815564,0.6502023921313241
33671,0.12662983361859934,0.9098172004725729
33672,0.42862377028841325,0.6341317706585491
33673,0.09369104060831024,0.04657350389689861
33674,0.02051323934656533,0.43022513110024213
33675,0.07536110806599815,0.8545968973331034
33676,0.2891084260315637,0.30624740652590704
33677,0.09558581574625566,0.17213764463465042
33678,0.04445176096808175,0.18504974850961073
33679,0.01979486625982825,0.17522068141634234
33680,0.1540651897552133,0.9491733212369188
33681,0.14154973580530256,0.7836580552690069
33682,0.030630925314040526,0.09945734922089852
33683,0.04005326768138857,0.1477210243586914
33684,0.4555115503312622,0.9490708679169084
33685,0.10077614207712515,0.371962480418331
33686,0.04382390705520461,0.2226468682094642
33687,0.4321693306640565,0.7632850982112588
33688,0.12433452554048252,0.44531800174444597
33689,0.1861024994642212,0.6537419048624549
33690,0.3687603333772312,0.39987716674536466
33691,0.02260437968982231,0.07631586065448188
33692,0.06899139098421564,0.1717327051378457
33693,0.3666671878492025,0.7090595498804538
33694,0.42367054687940003,0.825782015541233
33695,0.13930171428180532,0.4302423201546998
33696,0.4230946013091199,0.7463222396484542
33697,0.20978039864559364,0.6767981178874
33698,0.28173426122899003,0.6140786382281144
33699,0.4498793577498617,0.6391226616731385
33700,0.19167762981580042,0.38246135634139156
33701,0.014550360216736,0.12903982851450846
33702,0.17016974169140145,0.9653199289991369
33703,0.20267488706108922,0.3013698445053729
33704,0.027854333033845328,0.28309831285384457
33705,0.16416389010972968,0.4380549109634632
33706,0.16790915605382792,0.7596340081723744
33707,0.07872146422534881,0.15167631657114714
33708,0.09307036092855885,0.15359386788598595
33709,0.06882904182411671,0.14004641714104318
33710,0.25618387604035053,0.41939825527412977
33711,0.20160077863567916,0.5662815601027914
33712,0.10561139329564492,0.41991083817057984
33713,0.055396361217112604,0.35669213852634224
33714,0.29178696321145414,0.35555071875766914
33715,0.16468297502566803,0.9416023307258652
33716,0.7718084474927968,0.8623790234701315
33717,0.11141132568758366,0.31569006266581545
33718,0.028863580322479973,0.07956670058030291
33719,0.07966251092450372,0.3784523594568978
33720,0.029676289344681157,0.07334280514905557
33721,0.20872317472685087,0.31725144911689235
33722,0.07311922075907476,0.5140711407971873
33723,0.8306402011505801,0.938751808843554
33724,0.05425714607819445,0.9230352450817328
33725,0.09831691213192753,0.764538826529429
33726,0.07299355231306034,0.06385637942623612
33727,0.22001545760332925,0.19612942046092371
33728,0.1482023991094362,0.9325095696241561
33729,0.3128565226561639,0.24364763119803726
33730,0.05950447475703238,0.09649345064527033
33731,0.0599530634598915,0.4132761498600236
33732,0.12465684121996423,0.42614894750856375
33733,0.05176229678160871,0.3095042196906422
33734,0.6028380094928835,0.797492205457468
33735,0.023306213322372513,0.15104573877646593
33736,0.0939329926956399,0.19572935924477883
33737,0.18884579931718903,0.8278359889240556
33738,0.6532277763162968,0.5816622921528231
33739,0.06143050270674318,0.10689378258463586
33740,0.14503833131153854,0.9205329295149927
33741,0.5598542586373361,0.4044430817955582
33742,0.16517746132193442,0.4485947577814217
33743,0.12715590485511047,0.9336113108117486
33744,0.4325972272535754,0.07008619474127918
33745,0.18099963903322522,0.5314294842743175
33746,0.15795085595074962,0.8026472329142508
33747,0.14204472173870142,0.16228396332660952
33748,0.1385206807808904,0.9548722099661353
33749,0.9382354554755717,0.9780318796741371
33750,0.4666850003636768,0.6056926788634555
33751,0.7054028650983821,0.7352078747917974
33752,0.48414727737007196,0.5289525280429693
33753,0.03407438662138922,0.43337324177046205
33754,0.5784495705318287,0.8561652399149915
33755,0.24235731778699143,0.21191177125231186
33756,0.17381212549654915,0.3467192898263347
33757,0.2956320344209821,0.3556166893207256
33758,0.7157112041421178,0.9324248284643236
33759,0.0686097779163466,0.2682086909619087
33760,0.07442824262125057,0.46509989435700144
33761,0.11780682160911726,0.15977244577950325
33762,0.2645798846539668,0.23896563646084187
33763,0.5170385181850583,0.731762337873292
33764,0.2907637483223123,0.29868690078652804
33765,0.1892639492531385,0.6775594491734911
33766,0.007959360601119457,0.1663214996788443
33767,0.12294692528521332,0.5344078356699776
33768,0.7528090179976596,0.20695288204550896
33769,0.12956025447078337,0.2936106942133926
33770,0.31884425819453127,0.2190186351053691
33771,0.34159020537981066,0.27617537988770535
33772,0.08829216794732632,0.04105900326041238
33773,0.15627735346470348,0.7550780097374835
33774,0.06873089628388218,0.24108793267524856
33775,0.050579342981328254,0.19664284091221382
33776,0.4520051099294315,0.5873155105851228
33777,0.12653349780800446,0.2985730128807338
33778,0.06476921067863425,0.42591452890382936
33779,0.07947517010294718,0.8628747734855733
33780,0.027113189081052976,0.34997542516291674
33781,0.024061499806812575,0.04596999858613038
33782,0.016263267525184016,0.08377533751444796
33783,0.07495602299132742,0.6189453738958561
33784,0.06208497691598542,0.24261698839363655
33785,0.10869708367828135,0.28614978145686154
33786,0.15750447529090222,0.382613747302151
33787,0.06274283002712273,0.4389492528656983
33788,0.17128665455788936,0.6385354540137659
33789,0.06366420023361977,0.28836248938459397
33790,0.07715265982295738,0.08814221707626209
33791,0.03572231271939131,0.14224753837001256
33792,0.00938780706212516,0.026585916365316306
33793,0.380725915450851,0.602800373888417
33794,0.07566007675014559,0.09515180257812386
33795,0.7451431407681706,0.9492649618094816
33796,0.5573956079478554,0.5375306735325306
33797,0.24890075439873127,0.6603611865577986
33798,0.041149016491244694,0.7991636428500689
33799,0.31569919526679974,0.8769252510408847
33800,0.18148897483303686,0.418296610237194
33801,0.08929519277158912,0.8391254488809399
33802,0.10997697689772061,0.13699413050535073
33803,0.22334784582254993,0.7598598467595096
33804,0.08104764901745569,0.20290082403218485
33805,0.8447010679845662,0.9063312907888897
33806,0.0285313582881161,0.0689363777347982
33807,0.16414091309261353,0.780850821311075
33808,0.10420731461018182,0.3008103116806598
33809,0.04314118714640643,0.039286217465332354
33810,0.1532382184309694,0.1977515912300261
33811,0.09676931980225661,0.13476362386033205
33812,0.004820091509773808,0.03593718975738476
33813,0.6108357313397853,0.5387113366763626
33814,0.06050569862740998,0.19143356721713334
33815,0.2312410990745795,0.9171768131637492
33816,0.11349303604614293,0.6966914690178143
33817,0.14631435633836865,0.1824373644290108
33818,0.7773945310429152,0.8484744252378241
33819,0.9327057988964493,0.9396622945367453
33820,0.034518446377180316,0.1880571901927773
33821,0.3998640876886795,0.9542847308673754
33822,0.14334927370076386,0.6213865794989998
33823,0.04146207406480781,0.07179072482615562
33824,0.10818161192944563,0.23474668039214563
33825,0.19477024948038163,0.6322185971074901
33826,0.13563238656185533,0.36973229390000106
33827,0.18430649297469315,0.256834138801717
33828,0.6751269398007131,0.5804148525870771
33829,0.6280233925352011,0.7743715340272717
33830,0.2940098829854675,0.6347695380688895
33831,0.5110652483357776,0.9116758673350992
33832,0.629505455056364,0.7783039040112721
33833,0.04290138072534633,0.45025556779086956
33834,0.007735999486290448,0.03525567221608939
33835,0.032191931445680735,0.07920264734458174
33836,0.009324805504694958,0.059629211944877775
33837,0.05530296368393179,0.32137014278942344
33838,0.028223129101309776,0.2871246587303551
33839,0.09186596882973097,0.04410229489591944
33840,0.04368742625855579,0.07824942670761906
33841,0.6958541036420133,0.8331284528207291
33842,0.06695896865796513,0.07399061608828535
33843,0.0675217972531118,0.1306467056117659
33844,0.13998306051323572,0.2521035535446319
33845,0.40193823123572714,0.8148788825631426
33846,0.05888984953472157,0.23635350713408912
33847,0.18926421764213075,0.5023072795283994
33848,0.03556100031885375,0.27447482153217034
33849,0.1700669707981788,0.06053088558170815
33850,0.06885583212591843,0.10687653526825937
33851,0.03429670986612014,0.3780899896029052
33852,0.4093989109176124,0.5457634740483873
33853,0.05163648242999481,0.839831014671267
33854,0.006978738899942544,0.016462220883355853
33855,0.508453758382495,0.9283284525166593
33856,0.02500070915052841,0.18498705171949836
33857,0.032774581997230386,0.7966998562598113
33858,0.1423971303084964,0.5358373341309504
33859,0.11264708135566809,0.4176916727190356
33860,0.06032236971155374,0.04140973364096088
33861,0.3398498876478723,0.257510899397006
33862,0.0754138617868573,0.7554345703475202
33863,0.04526872932263743,0.2529189507290848
33864,0.18990287396298652,0.9607412556370413
33865,0.03141483873226989,0.08241673647594303
33866,0.4711892116119077,0.602273095326794
33867,0.31829718093814524,0.26109887560796985
33868,0.06368035180240277,0.4011578725826496
33869,0.014758569133058286,0.026137212622683505
33870,0.08255339465983529,0.3199318780441445
33871,0.08308815534731392,0.8582655711464943
33872,0.31293652382285553,0.7153344445566275
33873,0.021397448196744027,0.13367935308120169
33874,0.16630564543103007,0.2461229654878198
33875,0.7695656394924284,0.9159102295704268
33876,0.03369570958826351,0.021632145539908585
33877,0.561833445392543,0.780108592434215
33878,0.2954048875733223,0.6088595617015801
33879,0.055456201303909616,0.1393517906296087
33880,0.05005484979610852,0.08217114134270662
33881,0.013504548715863067,0.24688352363767935
33882,0.09979966871016113,0.34527674725878854
33883,0.12241527947794671,0.19975536908742933
33884,0.1891657592438204,0.2858414306817108
33885,0.1394543448157416,0.7429781496103829
33886,0.12036407200170608,0.3888356136897722
33887,0.19470976054524675,0.27940798736546013
33888,0.1869342314661777,0.3977957419109404
33889,0.1659449716832093,0.5529864945513367
33890,0.145082547437873,0.31874626299950176
33891,0.1893118593360324,0.9727799764011498
33892,0.5592899624845478,0.8893380973589626
33893,0.09221175890346717,0.22706793969518133
33894,0.8164001495977854,0.9455315278039429
33895,0.10438761466146335,0.0778019704516472
33896,0.2064845423503259,0.8391758361880123
33897,0.07461896569436119,0.20088093435832413
33898,0.05264670375168335,0.45316260478797266
33899,0.09408461443888394,0.15489477864171955
33900,0.044620518391539764,0.07548505191293779
33901,0.06549213139274383,0.20704592565746516
33902,0.11107779492360795,0.7071966985746877
33903,0.09934907778313498,0.06410136453908563
33904,0.12590094685830036,0.9033600454557251
33905,0.09359720391717262,0.352292140943317
33906,0.5029813939574859,0.4468382686432508
33907,0.08939842968674475,0.7367662604878998
33908,0.03729886956696168,0.1921321600771874
33909,0.0517744535923985,0.9424950654877648
33910,0.5645637360501355,0.5408997709089762
33911,0.21555805445289947,0.42688649688473784
33912,0.0715335872064976,0.05696329216885232
33913,0.522609609975028,0.8890110198204785
33914,0.0723960771516704,0.33044444640130094
33915,0.8158833709503658,0.9637525517355948
33916,0.6241838685813773,0.7506033701581152
33917,0.009409927823183763,0.10774615248971303
33918,0.143537886677729,0.2629688673584096
33919,0.06510715738322381,0.14439597246736244
33920,0.8771778618367774,0.8695221004737872
33921,0.17670709350899447,0.5556892456893061
33922,0.29397048487709654,0.6599047398177419
33923,0.29153777275745,0.6281706468048759
33924,0.057219816359505384,0.4143680050524987
33925,0.071262131286639,0.19822925264550662
33926,0.023756332267987724,0.7234408535008733
33927,0.5132284479557192,0.676605340436965
33928,0.050971839937091146,0.06242875653217801
33929,0.04725851428414862,0.04765439942710567
33930,0.36764058788354803,0.7722308527945927
33931,0.03715297258257102,0.6821847220718578
33932,0.37233359908370295,0.0667665547978659
33933,0.7342894624093653,0.8367714940895068
33934,0.3023807627226962,0.926868253990518
33935,0.08391475025768796,0.41498282053927216
33936,0.09967787435665089,0.8558966450222528
33937,0.19484013323904997,0.5700190720425349
33938,0.6103192084488724,0.9180539030057546
33939,0.8139347519031065,0.8542241638932416
33940,0.06387661934409014,0.029641364590352697
33941,0.06327242895091285,0.12262956933873999
33942,0.06783087766916589,0.19108371767160526
33943,0.2316797420429316,0.6261554678400936
33944,0.06312253265278134,0.061704082555271336
33945,0.14428627531143975,0.8003993107184539
33946,0.06382889713362734,0.9037655606288849
33947,0.20013925168895216,0.4838895191844637
33948,0.12256028777703856,0.30132219406768684
33949,0.7353962829270619,0.9186719698158778
33950,0.02925995590898508,0.0661521353195393
33951,0.12249305808765518,0.694273359463465
33952,0.021955423727472754,0.08922591831012154
33953,0.07393427541038292,0.6109667053489168
33954,0.7937919257306225,0.9423141288137666
33955,0.7008274070329443,0.7670559659901396
33956,0.019905148268697076,0.09562354733035254
33957,0.11159442369031215,0.40856770524929026
33958,0.05396800501948631,0.07350640416370618
33959,0.3883271323294365,0.7569839979067828
33960,0.10082982419841584,0.1468383469968186
33961,0.034997723092101966,0.07493798161865162
33962,0.2660318751917041,0.9208534878796208
33963,0.007325711465705621,0.04472664093343449
33964,0.009810568423114724,0.38113501253561516
33965,0.7333519137189839,0.9214563396602634
33966,0.5853920111712603,0.6831402344337021
33967,0.20061164586984323,0.4882822350480176
33968,0.3339585745199071,0.5894753470291387
33969,0.23321484650791074,0.6104814126161261
33970,0.15631029864480572,0.5276850048126198
33971,0.1012147493998959,0.34367408367206154
